代碼,圖示,英文,中文,屬性,職業,天生星,覺醒,收錄,強度,滿HP,滿ATK,滿DEF,SPD,暴率,暴傷,抵抗,命中,取得方式
31301,unit_icon_0175_0_1.png,Specter Princess,,水,支援,5,未覺醒,可召喚,A,10215,637,659,99,15,50,15,0,
31302,unit_icon_0175_0_2.png,Specter Princess,,火,支援,5,未覺醒,可召喚,B,9885,692,626,99,15,50,15,0,
31303,unit_icon_0175_0_3.png,Specter Princess,,風,支援,5,未覺醒,可召喚,A,10050,670,637,99,15,50,15,0,
31304,unit_icon_0175_0_4.png,Specter Princess,,光,支援,5,未覺醒,可召喚,B,10050,648,659,99,15,50,15,0,
31305,unit_icon_0175_0_5.png,Specter Princess,,暗,支援,5,未覺醒,可召喚,S,10380,637,648,99,15,50,15,0,
11512,unit_icon_0005_1_4.png,Spectra,,火,支援,3,覺醒,可召喚,A,9060,571,637,126,15,50,15,0,Secret Dungeon / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
11532,unit_icon_0055_0_1.png,Spectra,,火,支援,3,二次覺醒,可召喚,A,10215,659,692,126,15,50,15,0,Secret Dungeon / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
35901,unit_icon_0221_1_1.png,Stark,,水,體力,4,未覺醒,非常駐,C,10380,560,560,98,15,50,15,0,
35911,unit_icon_0221_1_1.png,Stark,,水,體力,4,覺醒,可召喚,B,11535,604,604,99,15,50,15,0,
35904,unit_icon_0221_1_4.png,Stark,,光,體力,4,未覺醒,非常駐,C,10050,648,494,98,15,50,15,0,
35914,unit_icon_0221_1_4.png,Stark,,光,體力,4,覺醒,可召喚,B,11040,703,538,99,15,50,15,0,
35902,unit_icon_0221_1_2.png,Stark,,火,體力,5,未覺醒,非常駐,B,12015,560,615,98,15,50,15,0,
35912,unit_icon_0221_1_2.png,Stark,,火,體力,5,覺醒,可召喚,B,13170,604,659,99,15,50,40,0,
35903,unit_icon_0221_1_3.png,Stark,,風,體力,5,未覺醒,非常駐,B,11205,659,571,98,15,50,15,0,
35913,unit_icon_0221_1_3.png,Stark,,風,體力,5,覺醒,可召喚,B,12180,714,615,99,15,50,40,0,
35905,unit_icon_0221_1_5.png,Stark,,暗,體力,5,未覺醒,非常駐,B,11205,560,670,98,15,50,15,0,
35915,unit_icon_0221_1_5.png,Stark,,暗,體力,5,覺醒,可召喚,B,12345,593,725,99,15,50,40,0,
27903,unit_icon_0114_0_3.png,Steel Commander,,風,攻擊,4,未覺醒,可召喚,C,8400,725,527,97,15,50,15,0,
27905,unit_icon_0114_0_5.png,Steel Commander,,暗,攻擊,4,未覺醒,可召喚,C,8565,736,505,97,15,50,15,0,
27901,unit_icon_0114_0_1.png,Steel Commander,,水,攻擊,5,未覺醒,可召喚,B,9060,834,538,97,15,50,15,0,
27902,unit_icon_0114_0_2.png,Steel Commander,,火,攻擊,5,未覺醒,可召喚,B,9060,823,549,97,15,50,15,0,
27904,unit_icon_0114_0_4.png,Steel Commander,,光,攻擊,5,未覺醒,可召喚,B,9555,812,527,97,15,50,15,0,
19911,unit_icon_0036_0_2.png,Stella,,水,攻擊,4,覺醒,可召喚,B,10545,790,483,102,15,50,15,25,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
24501,unit_icon_0066_0_1.png,Striker,,水,攻擊,5,未覺醒,可召喚,A,10380,714,571,102,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
24502,unit_icon_0066_0_2.png,Striker,,火,攻擊,5,未覺醒,可召喚,S,9390,801,549,102,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
24503,unit_icon_0066_0_3.png,Striker,,風,攻擊,5,未覺醒,可召喚,B,9555,758,582,102,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
24504,unit_icon_0066_0_4.png,Striker,,光,攻擊,5,未覺醒,可召喚,B,10050,769,538,102,15,50,15,0,Scroll of Light and Darkness
24505,unit_icon_0066_0_5.png,Striker,,暗,攻擊,5,未覺醒,可召喚,B,10215,736,560,102,15,50,15,0,Scroll of Light and Darkness
23901,unit_icon_0057_0_1.png,String Master,,水,支援,4,未覺醒,可召喚,C,10050,615,527,106,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
23902,unit_icon_0057_0_2.png,String Master,,火,支援,4,未覺醒,可召喚,C,10545,505,604,106,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
23903,unit_icon_0057_0_3.png,String Master,,風,支援,4,未覺醒,可召喚,C,9720,505,659,106,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
23904,unit_icon_0057_0_4.png,String Master,,光,支援,4,未覺醒,可召喚,C,10710,483,615,106,15,50,15,0,Scroll of Light and Darkness
23905,unit_icon_0057_0_5.png,String Master,,暗,支援,4,未覺醒,可召喚,C,10380,571,549,106,15,50,15,0,Scroll of Light and Darkness
15511,unit_icon_0021_0_4.png,Su,,水,攻擊,4,覺醒,可召喚,B,9885,769,549,104,30,50,15,0,Guild Shop / Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
13301,unit_icon_0011_0_4.png,Succubus,,水,攻擊,4,未覺醒,可召喚,C,9390,604,582,105,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
13302,unit_icon_0011_1_4.png,Succubus,,火,攻擊,4,未覺醒,可召喚,C,9720,648,516,105,15,50,15,0,Fusion / Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
13303,unit_icon_0011_2_4.png,Succubus,,風,攻擊,4,未覺醒,可召喚,C,8730,659,571,105,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
13304,unit_icon_0011_3_4.png,Succubus,,光,攻擊,4,未覺醒,可召喚,C,7245,681,648,105,15,50,15,0,Scroll of Light and Darkness
13305,unit_icon_0011_4_4.png,Succubus,,暗,攻擊,4,未覺醒,可召喚,C,8565,725,516,105,15,50,15,0,Scroll of Light and Darkness
25111,unit_icon_0073_1_1.png,Suiki,,水,攻擊,4,覺醒,可召喚,B,9885,736,582,100,15,50,40,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
21714,unit_icon_0044_5_0.png,Super Angelmon,,光,素材,1,覺醒,可召喚,D,165,11,11,0,0,0,0,0,
18513,unit_icon_0030_2_4.png,Suri,,風,攻擊,3,覺醒,可召喚,C,8895,714,505,100,15,50,15,0,Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
13601,unit_icon_0012_0_4.png,Surprise Box,,水,防禦,2,未覺醒,可召喚,D,8235,329,604,92,15,50,15,0,Unknown Scroll or Social Summon
13602,unit_icon_0012_1_4.png,Surprise Box,,火,防禦,2,未覺醒,可召喚,D,8730,384,516,92,15,50,15,0,Unknown Scroll or Social Summon
13603,unit_icon_0012_2_4.png,Surprise Box,,風,防禦,2,未覺醒,可召喚,D,8070,373,571,92,15,50,15,0,Unknown Scroll or Social Summon
13604,unit_icon_0012_3_4.png,Surprise Box,,光,防禦,2,未覺醒,可召喚,D,8895,351,538,92,15,50,15,0,Special Event
13605,unit_icon_0012_4_4.png,Surprise Box,,暗,防禦,2,未覺醒,可召喚,D,9060,318,560,92,15,50,15,0,Special Event
18812,unit_icon_0032_1_0.png,Surtr,,火,攻擊,4,覺醒,可召喚,B,10050,801,505,103,30,50,15,0,Guild Shop / Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
25811,unit_icon_0081_1_1.png,Susan,,水,支援,4,覺醒,可召喚,B,10545,670,604,103,15,50,15,0,
13511,unit_icon_0013_0_3.png,Susano,,水,攻擊,4,覺醒,可召喚,B,8070,911,527,107,15,50,15,0,Fusion / Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
11801,unit_icon_0006_0_4.png,Sylph,,水,攻擊,4,未覺醒,可召喚,C,9885,659,494,104,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
11802,unit_icon_0006_1_4.png,Sylph,,火,攻擊,4,未覺醒,可召喚,S,10215,626,505,104,15,50,15,0,Fusion / Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
11803,unit_icon_0006_2_4.png,Sylph,,風,攻擊,4,未覺醒,可召喚,C,9390,758,428,105,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
11804,unit_icon_0006_3_4.png,Sylph,,光,體力,4,未覺醒,可召喚,C,10215,659,472,104,15,50,15,0,Scroll of Light and Darkness
11805,unit_icon_0006_4_4.png,Sylph,,暗,攻擊,4,未覺醒,可召喚,C,10545,604,505,104,15,50,15,0,Scroll of Light and Darkness
11901,unit_icon_0009_0_3.png,Sylphid,,水,支援,4,未覺醒,可召喚,B,11700,417,615,102,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
11902,unit_icon_0009_1_3.png,Sylphid,,火,支援,4,未覺醒,可召喚,C,8400,703,549,102,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
11903,unit_icon_0009_2_3.png,Sylphid,,風,支援,4,未覺醒,可召喚,C,10050,549,593,103,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
11904,unit_icon_0009_3_3.png,Sylphid,,光,支援,4,未覺醒,可召喚,C,11040,538,538,102,15,50,15,0,Scroll of Light and Darkness
11905,unit_icon_0009_4_3.png,Sylphid,,暗,攻擊,4,未覺醒,可召喚,C,9060,725,483,102,15,50,15,0,Scroll of Light and Darkness
20115,unit_icon_0037_4_1.png,Sylvia,,暗,支援,5,覺醒,可召喚,B,11040,692,714,104,15,50,15,0,Scroll of Light and Darkness
21314,unit_icon_0043_3_0.png,Tablo,,光,支援,4,覺醒,可召喚,B,10380,692,593,102,15,50,15,0,Scroll of Light and Darkness
33702,unit_icon_0198_1_2.png,Taebaek,,火,攻擊,4,未覺醒,非常駐,C,8895,659,560,103,15,50,15,0,
33712,unit_icon_0198_1_2.png,Taebaek,,火,攻擊,4,覺醒,可召喚,B,9555,736,604,104,15,50,15,0,
33705,unit_icon_0198_1_5.png,Taebaek,,暗,攻擊,4,未覺醒,非常駐,C,9060,637,571,103,15,50,15,0,
33715,unit_icon_0198_1_5.png,Taebaek,,暗,攻擊,4,覺醒,可召喚,B,9720,714,615,104,15,50,15,0,
33701,unit_icon_0198_1_1.png,Taebaek,,水,攻擊,5,未覺醒,非常駐,B,9885,703,615,103,15,50,15,0,
33711,unit_icon_0198_1_1.png,Taebaek,,水,攻擊,5,覺醒,可召喚,B,10545,790,648,104,30,50,15,0,
33703,unit_icon_0198_1_3.png,Taebaek,,風,攻擊,5,未覺醒,非常駐,B,10050,692,615,103,15,50,15,0,
33713,unit_icon_0198_1_3.png,Taebaek,,風,攻擊,5,覺醒,可召喚,B,10710,769,659,104,30,50,15,0,
33704,unit_icon_0198_1_4.png,Taebaek,,光,攻擊,5,未覺醒,非常駐,B,9885,714,604,103,15,50,15,0,
33714,unit_icon_0198_1_4.png,Taebaek,,光,攻擊,5,覺醒,可召喚,B,10380,801,648,104,30,50,15,0,
11712,unit_icon_0006_1_3.png,Tagaros,,火,攻擊,3,覺醒,可召喚,C,7740,911,384,98,15,50,15,0,Vrofagus Ruins / Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
11732,unit_icon_0212_3_2.png,Tagaros,,火,攻擊,3,二次覺醒,可召喚,B,9390,966,439,98,15,50,15,0,
10813,unit_icon_0003_2_0.png,Taharus,,風,攻擊,2,覺醒,可召喚,D,6420,780,439,107,15,50,15,0,Kabir Ruins / Magic Shop / Unknown Scroll or Social Summon
19011,unit_icon_0033_0_1.png,Talc,,水,體力,3,覺醒,可召喚,C,10875,516,571,99,15,50,15,0,Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
21911,unit_icon_0045_0_1.png,Talia,,水,攻擊,4,覺醒,可召喚,B,9225,780,582,103,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
24514,unit_icon_0066_1_4.png,Talisman,,光,攻擊,5,覺醒,可召喚,B,10710,867,560,103,30,50,15,0,Scroll of Light and Darkness
31811,unit_icon_0167_1_1.png,Tanjiro Kamado,,水,攻擊,4,覺醒,可召喚,B,9720,758,571,103,15,50,15,0,
31815,unit_icon_0167_1_5.png,Tanjiro Kamado,,暗,攻擊,4,覺醒,可召喚,B,10050,747,560,103,15,50,15,0,
31812,unit_icon_0167_1_2.png,Tanjiro Kamado,,火,攻擊,5,覺醒,可召喚,B,10545,856,582,103,30,50,15,0,
31813,unit_icon_0167_1_3.png,Tanjiro Kamado,,風,攻擊,5,覺醒,可召喚,B,10380,878,571,103,30,50,15,0,
31814,unit_icon_0167_1_4.png,Tanjiro Kamado,,光,攻擊,5,覺醒,可召喚,B,10215,867,593,103,30,50,15,0,
10412,unit_icon_0001_1_2.png,Tantra,,火,體力,2,覺醒,可召喚,D,8895,560,494,101,15,50,15,0,Magic Shop / Secret Dungeon / Unknown Scroll or Social Summon
19913,unit_icon_0036_2_2.png,Tanya,,風,攻擊,4,覺醒,可召喚,B,9390,747,604,102,30,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
23311,unit_icon_0052_0_2.png,Tanzaite,,水,防禦,4,覺醒,可召喚,B,9555,538,801,93,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
18402,unit_icon_0029_1_4.png,Taoist,,火,攻擊,3,未覺醒,可召喚,C,7740,604,527,103,15,50,15,0,Fire Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
18405,unit_icon_0029_4_4.png,Taoist,,暗,體力,3,未覺醒,可召喚,A,8400,549,538,103,15,50,15,0,Scroll of Light and Darkness
18401,unit_icon_0029_0_4.png,Taoist,,水,攻擊,4,未覺醒,可召喚,C,9390,692,494,103,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
18403,unit_icon_0029_2_4.png,Taoist,,風,防禦,4,未覺醒,可召喚,C,8565,615,626,103,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
18404,unit_icon_0029_3_4.png,Taoist,,光,體力,4,未覺醒,可召喚,C,9225,615,582,103,15,50,15,0,Scroll of Light and Darkness
14611,unit_icon_0017_0_2.png,Taor,,水,攻擊,5,覺醒,可召喚,B,9885,911,571,95,30,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
22213,unit_icon_0046_2_2.png,Taranys,,風,防禦,5,覺醒,可召喚,B,10215,626,834,102,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
22313,unit_icon_0052_2_0.png,Taranys,,風,防禦,5,未覺醒,非常駐,B,10215,626,834,102,15,50,15,0,
29812,unit_icon_0152_1_2.png,Tarnisha,,火,支援,5,覺醒,可召喚,B,11370,714,670,103,15,50,15,25,
10611,unit_icon_0002_0_1.png,Tarq,,水,攻擊,2,覺醒,可召喚,D,8565,714,362,115,15,50,15,0,Magic Shop / Secret Dungeon / Unknown Scroll or Social Summon
10631,unit_icon_0211_3_1.png,Tarq,,水,攻擊,2,二次覺醒,可召喚,D,10215,801,549,115,15,50,15,0,
10214,unit_icon_0000_3_3.png,Taru,,光,攻擊,2,覺醒,可召喚,D,7905,604,516,114,15,50,15,0,Secret Dungeon
10312,unit_icon_0001_1_0.png,Tatu,,火,攻擊,2,覺醒,可召喚,D,6750,736,461,111,15,50,15,0,Magic Shop / Secret Dungeon / Unknown Scroll or Social Summon
10332,unit_icon_0051_1_1.png,Tatu,,火,攻擊,2,二次覺醒,可召喚,D,8730,823,626,111,15,50,15,0,Magic Shop / Secret Dungeon / Unknown Scroll or Social Summon
18113,unit_icon_0029_2_1.png,Taurus,,風,攻擊,4,覺醒,可召喚,B,9225,790,571,101,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
10914,unit_icon_0003_3_2.png,Teon,,光,支援,3,覺醒,可召喚,C,9555,571,604,95,15,50,15,0,Scroll of Light and Darkness
19212,unit_icon_0032_1_2.png,Tesarion,泰莎麗恩,火,體力,5,覺醒,可召喚,S,11535,747,626,100,15,50,15,25,Guild Shop
14513,unit_icon_0017_2_3.png,Teshar,,風,攻擊,5,覺醒,可召喚,B,9555,1098,406,114,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
19611,unit_icon_0035_0_0.png,Tetra,,水,支援,4,覺醒,可召喚,A,10545,582,692,110,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
31101,unit_icon_0165_1_1.png,Tetsuya,,水,支援,4,未覺醒,非常駐,B,10050,659,648,101,15,50,15,0,
31111,unit_icon_0165_1_1.png,Tetsuya,,水,支援,4,覺醒,可召喚,B,10050,659,648,101,15,50,15,0,
31104,unit_icon_0165_1_4.png,Tetsuya,,光,支援,4,未覺醒,非常駐,B,10215,670,626,101,15,50,15,0,
31114,unit_icon_0165_1_4.png,Tetsuya,,光,支援,4,覺醒,可召喚,B,10215,670,626,101,15,50,15,0,
31102,unit_icon_0165_1_2.png,Tetsuya,,火,支援,5,未覺醒,非常駐,B,10710,736,692,101,15,50,15,0,
31112,unit_icon_0165_1_2.png,Tetsuya,,火,支援,5,覺醒,可召喚,B,10710,736,692,101,15,50,15,25,
31103,unit_icon_0165_1_3.png,Tetsuya,,風,支援,5,未覺醒,非常駐,B,11040,703,703,101,15,50,40,0,
31113,unit_icon_0165_1_3.png,Tetsuya,,風,支援,5,覺醒,可召喚,B,11040,703,703,101,15,50,40,0,
31105,unit_icon_0165_1_5.png,Tetsuya,,暗,支援,5,未覺醒,非常駐,B,10545,758,681,101,15,50,15,0,
31115,unit_icon_0165_1_5.png,Tetsuya,,暗,支援,5,覺醒,可召喚,B,10545,758,681,101,15,50,15,25,
20415,unit_icon_0038_4_1.png,Thebae,特貝,暗,體力,5,覺醒,可召喚,B,12675,692,604,101,15,50,15,0,Scroll of Light and Darkness
31312,unit_icon_0175_1_2.png,Theodora,,火,支援,5,覺醒,可召喚,B,10545,769,670,100,30,50,15,0,
19211,unit_icon_0032_0_2.png,Theomars,,水,攻擊,5,覺醒,可召喚,S,10875,823,593,100,30,50,15,0,Guild Shop
34215,unit_icon_0202_1_5.png,Theonia,,暗,攻擊,5,覺醒,可召喚,B,9720,790,703,103,15,50,15,25,
26713,unit_icon_0096_1_3.png,Thomas,,風,攻擊,5,覺醒,可召喚,B,9885,823,659,110,15,50,15,0,
16015,unit_icon_0018_4_4.png,Thrain,,暗,攻擊,3,覺醒,可召喚,C,10215,823,307,94,15,50,15,0,Scroll of Light and Darkness
16035,unit_icon_0071_3_4.png,Thrain,,暗,攻擊,3,二次覺醒,可召喚,B,11205,878,406,94,15,50,15,0,Scroll of Light and Darkness
21214,unit_icon_0041_3_4.png,Tian Lang,天狼,光,體力,5,覺醒,可召喚,A,12345,681,637,96,15,50,15,0,Scroll of Light and Darkness
18913,unit_icon_0033_2_3.png,Tiana,緹娜,風,支援,5,覺醒,可召喚,A,11850,725,626,96,15,50,40,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
17214,unit_icon_0026_3_3.png,Tien Qin,,光,攻擊,3,覺醒,可召喚,C,9060,659,549,99,30,50,15,0,Scroll of Light and Darkness
12811,unit_icon_0011_0_1.png,Tigresse,,水,支援,1,覺醒,可召喚,D,6750,582,450,100,15,50,15,0,Magic Shop / Unknown Scroll or Social Summon
11615,unit_icon_0006_4_1.png,Tilasha,,暗,支援,4,覺醒,可召喚,B,10545,626,648,99,15,50,15,0,Scroll of Light and Darkness
29713,unit_icon_0151_1_3.png,Tirsa,,風,攻擊,5,覺醒,可召喚,B,10215,878,582,121,15,50,15,0,
32312,unit_icon_0177_1_2.png,Tityus,,火,防禦,5,覺醒,可召喚,B,11205,571,823,102,15,50,15,25,
24812,unit_icon_0064_1_2.png,Todd,,火,支援,4,覺醒,可召喚,B,10875,637,615,101,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
18711,unit_icon_0031_0_3.png,Toma,,水,攻擊,3,覺醒,可召喚,C,8895,703,516,105,15,50,15,0,Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
31401,unit_icon_0176_0_1.png,Tomb Warden,,水,體力,4,未覺醒,可召喚,C,10380,560,560,97,15,50,15,0,
31402,unit_icon_0176_0_2.png,Tomb Warden,,火,體力,4,未覺醒,可召喚,C,9885,538,615,97,15,50,15,0,
31403,unit_icon_0176_0_3.png,Tomb Warden,,風,體力,4,未覺醒,可召喚,C,10050,571,571,97,15,50,15,0,
31404,unit_icon_0176_0_4.png,Tomb Warden,,光,體力,4,未覺醒,可召喚,C,10215,538,593,97,15,50,15,0,
31405,unit_icon_0176_0_5.png,Tomb Warden,,暗,體力,4,未覺醒,可召喚,C,10380,505,615,97,15,50,15,0,
25012,unit_icon_0072_1_2.png,Tomoe,智江,火,支援,5,覺醒,可召喚,B,11535,615,758,103,15,50,15,0,
16914,unit_icon_0026_3_1.png,Tosi,,光,攻擊,4,覺醒,可召喚,B,8235,889,538,120,15,50,15,0,Scroll of Light and Darkness
25601,unit_icon_0078_0_1.png,Totemist,,水,支援,5,未覺醒,可召喚,B,10380,582,703,98,15,50,15,0,
25602,unit_icon_0078_0_2.png,Totemist,,火,支援,5,未覺醒,可召喚,B,10050,703,604,98,15,50,15,0,
25603,unit_icon_0078_0_3.png,Totemist,,風,支援,5,未覺醒,可召喚,A,10710,604,659,98,15,50,15,0,
25604,unit_icon_0078_0_4.png,Totemist,,光,支援,5,未覺醒,可召喚,B,11205,604,626,98,15,50,15,0,
25605,unit_icon_0078_0_5.png,Totemist,,暗,支援,5,未覺醒,可召喚,B,10545,659,615,98,15,50,15,0,
20811,unit_icon_0039_0_4.png,Tractor,,水,防禦,3,覺醒,可召喚,C,9225,516,681,98,15,50,15,25,Water Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
20831,unit_icon_0126_3_1.png,Tractor,,水,防禦,3,二次覺醒,可召喚,B,9885,615,758,98,15,50,15,25,
22415,unit_icon_0047_4_0.png,Trasar,,暗,體力,4,覺醒,可召喚,B,11700,549,648,99,15,50,40,0,Wind Scroll / Mystical Scroll or Crystal Summon / Unknown Scroll or Social Summon
22515,unit_icon_0047_4_0.png,Trasar,,暗,體力,4,未覺醒,非常駐,B,11700,549,648,99,15,50,40,0,
20012,unit_icon_0036_1_0.png,Trevor,,火,攻擊,4,覺醒,可召喚,B,10050,780,527,107,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
21413,unit_icon_0043_2_2.png,Triana,,風,支援,4,覺醒,可召喚,B,11040,560,681,113,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
13815,unit_icon_0014_4_2.png,Trinity,特裡妮蒂,暗,體力,5,覺醒,可召喚,B,11700,758,604,101,30,50,15,0,Scroll of Light and Darkness
29511,unit_icon_0144_1_1.png,Triss,,水,支援,4,覺醒,可召喚,B,10710,604,659,101,15,50,15,0,
29513,unit_icon_0144_1_3.png,Triss,,風,支援,4,覺醒,可召喚,B,10545,604,670,101,15,50,15,0,
29512,unit_icon_0144_1_2.png,Triss,,火,攻擊,5,覺醒,可召喚,B,10545,878,560,101,15,50,15,25,
29514,unit_icon_0144_1_4.png,Triss,,光,支援,5,覺醒,可召喚,B,11535,670,703,101,15,50,40,0,
29515,unit_icon_0144_1_5.png,Triss,,暗,攻擊,5,覺醒,可召喚,B,10050,889,582,101,30,50,15,0,
19713,unit_icon_0035_2_3.png,Triton,特裡同,風,防禦,5,覺醒,可召喚,A,10875,681,736,116,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
27115,unit_icon_0098_1_5.png,Truffle,,暗,體力,4,覺醒,可召喚,B,11205,670,560,103,15,50,15,0,
29101,unit_icon_0136_0_1.png,Twin Angels,,水,支援,5,未覺醒,可召喚,B,10215,659,637,101,15,50,15,0,
29102,unit_icon_0136_0_2.png,Twin Angels,,火,支援,5,未覺醒,可召喚,B,9555,692,648,101,15,50,15,0,
29103,unit_icon_0136_0_3.png,Twin Angels,,風,支援,5,未覺醒,可召喚,B,10050,648,659,101,15,50,15,0,
29104,unit_icon_0136_0_4.png,Twin Angels,,光,支援,5,未覺醒,可召喚,B,9720,703,626,101,15,50,15,0,
29105,unit_icon_0136_0_5.png,Twin Angels,,暗,支援,5,未覺醒,可召喚,B,10380,670,615,101,15,50,15,0,
11811,unit_icon_0007_0_0.png,Tyron,,水,攻擊,4,覺醒,可召喚,B,10875,725,527,105,15,50,15,0,Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
11601,unit_icon_0006_0_0.png,Undine,,水,支援,4,未覺醒,可召喚,A,9885,527,626,98,15,50,15,0,Fusion / Legendary Scroll / Water Scroll / Mystical Scroll or Crystal Summon
11602,unit_icon_0006_1_0.png,Undine,,火,支援,4,未覺醒,可召喚,C,11370,494,560,98,15,50,15,0,Legendary Scroll / Fire Scroll / Mystical Scroll or Crystal Summon
11603,unit_icon_0006_2_0.png,Undine,,風,支援,4,未覺醒,可召喚,C,10215,472,659,98,15,50,15,0,Legendary Scroll / Wind Scroll / Mystical Scroll or Crystal Summon
